tf,confidence,target,mor,likelihood
Figla,E,Thop1,1,1
Figla,E,Timm23,1,1
Figla,E,Tinf2,1,1
Figla,E,Tmem150c,1,1
Figla,E,Tmem182,1,1
Figla,E,Tmem205,1,1
Figla,E,Tmem241,1,1
Figla,E,Tmem251,1,1
Figla,E,Tmem26,1,1
Figla,E,Tmem82,1,1
Figla,E,Tmprss7,1,1
Figla,E,Tmub2,1,1
Figla,E,Tnfrsf17,1,1
Figla,E,Tnip3,1,1
Figla,E,Tnnt3,1,1
Figla,E,Trp53bp1,1,1
Figla,E,Tpd52,1,1
Figla,E,Tpm1,1,1
Figla,E,Traf7,1,1
Figla,E,Trappc1,1,1
Figla,E,Tcrg-C2,1,1
Figla,E,Trgv2,1,1
Figla,E,Trhr,1,1
Figla,E,Trpc1,1,1
Figla,E,Tsfm,1,1
Figla,E,Ttbk1,1,1
Figla,E,Ttc7,1,1
Figla,E,Ttc9,1,1
Figla,E,Ttll3,1,1
Figla,E,Ttll9,1,1
Figla,E,Ttn,1,1
Figla,E,Tubgcp2,1,1
Figla,E,Tubgcp6,1,1
Figla,E,Tvp23a,1,1
Figla,E,Uba1,1,1
Figla,E,Ubap2,1,1
Figla,E,Ubfd1,1,1
Figla,E,Ucn3,1,1
Figla,E,Ucp1,1,1
Figla,E,Ugt1a5,1,1
Figla,E,Ugt1a2,1,1
Figla,E,Upf3b,1,1
Figla,E,Upk1a,1,1
Figla,E,Uroc1,1,1
Figla,E,Usp36,1,1
Figla,E,Usp46,1,1
Figla,E,Vnn3,1,1
Figla,E,Vsir,1,1
Figla,E,Vti1b,1,1
Figla,E,Wdr37,1,1
Figla,E,Wfdc9,1,1
Figla,E,Wfs1,1,1
Figla,E,Wnt16,1,1
Figla,E,Wnt5b,1,1
Figla,E,Wscd2,1,1
Figla,E,Xrcc4,1,1
Figla,E,Zbtb10,1,1
Figla,E,Zfp3,1,1
Figla,E,Zic4,1,1
Figla,E,Zfp78,1,1
Figla,E,Zfp280d,1,1
Figla,E,Zfp524,1,1
Figla,E,Zfp622,1,1
Figla,E,Zranb3,1,1
Fiz1,E,Aar2,-1,1
Fiz1,E,Abcb8,-1,1
Fiz1,E,Abcf3,-1,1
Fiz1,E,Abhd17a,-1,1
Fiz1,E,Abhd8,-1,1
Fiz1,E,Abracl,-1,1
Fiz1,E,Abt1,-1,1
Fiz1,E,Acad9,-1,1
Fiz1,E,Actl10,-1,1
Fiz1,E,Actl6a,-1,1
Fiz1,E,Adat3,-1,1
Fiz1,E,Adck1,-1,1
Fiz1,E,Adck5,-1,1
Fiz1,E,Adprhl2,-1,1
Fiz1,E,Aes,-1,1
Fiz1,E,Agpat1,-1,1
Fiz1,E,Agpat3,-1,1
Fiz1,E,Ahsa1,-1,1
Fiz1,E,Akt1s1,-1,1
Fiz1,E,Aldh16a1,-1,1
Fiz1,E,Alg12,-1,1
Fiz1,E,Alg3,-1,1
Fiz1,E,Anapc7,-1,1
Fiz1,E,Ankrd54,-1,1
Fiz1,E,Anks3,-1,1
Fiz1,E,Anks6,-1,1
Fiz1,E,Ap4m1,-1,1
Fiz1,E,Ap5s1,-1,1
Fiz1,E,Apba3,-1,1
Fiz1,E,Apeh,-1,1
Fiz1,E,Apex2,-1,1
Fiz1,E,Araf,-1,1
Fiz1,E,Arfgap2,-1,1
Fiz1,E,Arfrp1,-1,1
Fiz1,E,Arhgef11,-1,1
Fiz1,E,Arid1a,-1,1
Fiz1,E,Armc5,-1,1
Fiz1,E,Armc6,-1,1
Fiz1,E,Asb6,-1,1
Fiz1,E,Asna1,-1,1
Fiz1,E,Aspscr1,-1,1
Fiz1,E,Atad3a,-1,1
Fiz1,E,Atp13a2,-1,1
Fiz1,E,Atxn7l2,-1,1
Fiz1,E,Atxn7l3,-1,1
Fiz1,E,Aup1,-1,1
Fiz1,E,Aurkaip1,-1,1
Fiz1,E,B3galt6,-1,1
Fiz1,E,B3gat3,-1,1
Fiz1,E,B4galt7,-1,1
Fiz1,E,B9d2,-1,1
Fiz1,E,Babam1,-1,1
Fiz1,E,Bag6,-1,1
Fiz1,E,Banf1,-1,1
Fiz1,E,Bap1,-1,1
Fiz1,E,Bcl7b,-1,1
Fiz1,E,Bcs1l,-1,1
Fiz1,E,Bola1,-1,1
Fiz1,E,Borcs6,-1,1
Fiz1,E,Brd2,-1,1
Fiz1,E,Brms1,-1,1
Fiz1,E,Brpf1,-1,1
Fiz1,E,Bscl2,-1,1
Fiz1,E,Btbd2,-1,1
Fiz1,E,AI837181,-1,1
Fiz1,E,2210016L21Rik,-1,1
Fiz1,E,1700123O20Rik,-1,1
Fiz1,E,BC003965,-1,1
Fiz1,E,1700016K19Rik,-1,1
Fiz1,E,1600002K03Rik,-1,1
Fiz1,E,2310011J03Rik,-1,1
Fiz1,E,2310022A10Rik,-1,1
Fiz1,E,D8Ertd738e,-1,1
Fiz1,E,1700037H04Rik,-1,1
Fiz1,E,E130309D02Rik,-1,1
Fiz1,E,BC037034,-1,1
Fiz1,E,C030006K11Rik,-1,1
Fiz1,E,Cacfd1,-1,1
Fiz1,E,Cactin,-1,1
Fiz1,E,Cad,-1,1
Fiz1,E,Cant1,-1,1
Fiz1,E,Ccar2,-1,1
Fiz1,E,Ccdc106,-1,1
Fiz1,E,Ccdc124,-1,1
Fiz1,E,Ccdc137,-1,1
Fiz1,E,Ccdc142,-1,1
Fiz1,E,Ccdc22,-1,1
Fiz1,E,Ccdc61,-1,1
Fiz1,E,Ccdc71,-1,1
Fiz1,E,Ccdc97,-1,1
Fiz1,E,Cct3,-1,1
Fiz1,E,Cd2bp2,-1,1
Fiz1,E,Cd3eap,-1,1
Fiz1,E,Cdip1,-1,1
Fiz1,E,Cdk2ap2,-1,1
Fiz1,E,Cdk5,-1,1
Fiz1,E,Cdkn2aipnl,-1,1
Fiz1,E,Cenpb,-1,1
Fiz1,E,Cep89,-1,1
Fiz1,E,Chchd1,-1,1
Fiz1,E,Chchd5,-1,1
Fiz1,E,Chmp1a,-1,1
Fiz1,E,Chmp6,-1,1
Fiz1,E,Chmp7,-1,1
Fiz1,E,Chrna10,-1,1
Fiz1,E,Chtf8,-1,1
Fiz1,E,Ciz1,-1,1
Fiz1,E,Cln6,-1,1
Fiz1,E,Clptm1,-1,1
Fiz1,E,Clta,-1,1
Fiz1,E,Cnot11,-1,1
Fiz1,E,Cnppd1,-1,1
Fiz1,E,Coa3,-1,1
Fiz1,E,Coasy,-1,1
Fiz1,E,Cog4,-1,1
Fiz1,E,Cog8,-1,1
Fiz1,E,Commd5,-1,1
Fiz1,E,Cops6,-1,1
Fiz1,E,Cops7a,-1,1
Fiz1,E,Coq8b,-1,1
Fiz1,E,Coq9,-1,1
Fiz1,E,Coro1b,-1,1
Fiz1,E,Cox10,-1,1
Fiz1,E,Crtc1,-1,1
Fiz1,E,Csk,-1,1
Fiz1,E,Ctbp1,-1,1
Fiz1,E,Ctdnep1,-1,1
Fiz1,E,Ctns,-1,1
Fiz1,E,Ctu1,-1,1
Fiz1,E,Ctu2,-1,1
Fiz1,E,Cyb561a3,-1,1
Fiz1,E,Cyb561d1,-1,1
Fiz1,E,Cyb561d2,-1,1
Fiz1,E,Cyhr1,-1,1
Fiz1,E,Cyp20a1,-1,1
Fiz1,E,Dbnl,-1,1
Fiz1,E,Dda1,-1,1
Fiz1,E,Ddx49,-1,1
Fiz1,E,Ddx56,-1,1
Fiz1,E,Deaf1,-1,1
Fiz1,E,Def8,-1,1
Fiz1,E,Dennd4b,-1,1
Fiz1,E,Dgcr8,-1,1
Fiz1,E,Dgkq,-1,1
Fiz1,E,Dhx34,-1,1
Fiz1,E,Dnaaf5,-1,1
Fiz1,E,Dnajb2,-1,1
Fiz1,E,Dnajc30,-1,1
Fiz1,E,Dnal4,-1,1
Fiz1,E,Dohh,-1,1
Fiz1,E,Dolk,-1,1
Fiz1,E,Dolpp1,-1,1
Fiz1,E,Dpm2,-1,1
Fiz1,E,Dpp9,-1,1
Fiz1,E,Dtymk,-1,1
Fiz1,E,Dxo,-1,1
Fiz1,E,E2f4,-1,1
Fiz1,E,E4f1,-1,1
Fiz1,E,Ece2,-1,1
Fiz1,E,Ecsit,-1,1
Fiz1,E,Edc3,-1,1
Fiz1,E,Eef1d,-1,1
Fiz1,E,Eefsec,-1,1
Fiz1,E,Eif4e2,-1,1
Fiz1,E,Eif6,-1,1
Fiz1,E,Elmod3,-1,1
Fiz1,E,Elof1,-1,1
Fiz1,E,Elp5,-1,1
Fiz1,E,Elp6,-1,1
Fiz1,E,Eral1,-1,1
Fiz1,E,Esrra,-1,1
Fiz1,E,Evi5l,-1,1
Fiz1,E,Extl3,-1,1
Fiz1,E,Faap100,-1,1
Fiz1,E,Fadd,-1,1
Fiz1,E,Fam173a,-1,1
Fiz1,E,Fam189b,-1,1
Fiz1,E,Fam234a,-1,1
Fiz1,E,Fam32a,-1,1
Fiz1,E,Fam50a,-1,1
Fiz1,E,Eef2kmt,-1,1
Fiz1,E,Fam89b,-1,1
Fiz1,E,Fam98c,-1,1
Fiz1,E,Farsa,-1,1
Fiz1,E,Fastk,-1,1
Fiz1,E,Fbrs,-1,1
Fiz1,E,Fbxl15,-1,1
Fiz1,E,Fbxl19,-1,1
Fiz1,E,Fbxl6,-1,1
Fiz1,E,Fbxl8,-1,1
Fiz1,E,Fbxw5,-1,1
Fiz1,E,Fdx1l,-1,1
Fiz1,E,4931440F15Rik,-1,1
Fiz1,E,Fem1a,-1,1
Fiz1,E,Fem1c,-1,1
Fiz1,E,Fibp,-1,1
Fiz1,E,Fkbp2,-1,1
Fiz1,E,Fkrp,-1,1
Fiz1,E,Flad1,-1,1
Fiz1,E,Ftsj3,-1,1
Fiz1,E,Fzd8,-1,1
Fiz1,E,Gadd45gip1,-1,1
Fiz1,E,Gas2l1,-1,1
Fiz1,E,Gemin6,-1,1
Fiz1,E,Gemin7,-1,1
Fiz1,E,Ghdc,-1,1
Fiz1,E,Gipc1,-1,1
Fiz1,E,Glyr1,-1,1
Fiz1,E,Gmeb1,-1,1
Fiz1,E,Gmppb,-1,1
Fiz1,E,Golga3,-1,1
Fiz1,E,Gpaa1,-1,1
Fiz1,E,Gpatch3,-1,1
Fiz1,E,Gpn2,-1,1
Fiz1,E,Gpr137,-1,1
Fiz1,E,Gps1,-1,1
Fiz1,E,Grwd1,-1,1
Fiz1,E,Gsk3a,-1,1
Fiz1,E,Gtf3c5,-1,1
Fiz1,E,Gtpbp6,-1,1
Fiz1,E,Hcfc1,-1,1
Fiz1,E,Hdhd3,-1,1
Fiz1,E,Hgh1,-1,1
Fiz1,E,Hmbs,-1,1
Fiz1,E,Hnrnpul2,-1,1
Fiz1,E,Hps1,-1,1
Fiz1,E,Hspbp1,-1,1
Fiz1,E,Idh3b,-1,1
Fiz1,E,Imp3,-1,1
Fiz1,E,Ing5,-1,1
Fiz1,E,Inpp5e,-1,1
Fiz1,E,Ints1,-1,1
Fiz1,E,Ints5,-1,1
Fiz1,E,Ip6k1,-1,1
Fiz1,E,Ipo13,-1,1
Fiz1,E,Irf2bp1,-1,1
Fiz1,E,Irgq,-1,1
Fiz1,E,Isoc2a,-1,1
Fiz1,E,Isoc2b,-1,1
Fiz1,E,Jagn1,-1,1
Fiz1,E,Jmjd4,-1,1
Fiz1,E,Jmjd8,-1,1
Fiz1,E,Josd2,-1,1
Fiz1,E,Jrk,-1,1
Fiz1,E,Jtb,-1,1
Fiz1,E,Kctd15,-1,1
Fiz1,E,Kctd21,-1,1
Fiz1,E,Keap1,-1,1
Fiz1,E,D430042O09Rik,-1,1
Fiz1,E,Kif1c,-1,1
Fiz1,E,Klc2,-1,1
Fiz1,E,Plekhn1,-1,1
Fiz1,E,Klhl22,-1,1
Fiz1,E,Klhl35,-1,1
Fiz1,E,Kptn,-1,1
Fiz1,E,Krba1,-1,1
Fiz1,E,Krtcap2,-1,1
Fiz1,E,L3mbtl2,-1,1
Fiz1,E,Lage3,-1,1
Fiz1,E,Lamtor1,-1,1
Fiz1,E,Lcmt2,-1,1
Fiz1,E,Lime1,-1,1
Fiz1,E,Lrfn3,-1,1
Fiz1,E,Lrrc14,-1,1
Fiz1,E,Lrrc41,-1,1
Fiz1,E,Lrrc47,-1,1
Fiz1,E,Lrwd1,-1,1
Fiz1,E,Lsm7,-1,1
Fiz1,E,Lypla2,-1,1
Fiz1,E,Lztr1,-1,1
Fiz1,E,Maea,-1,1
Fiz1,E,Maf1,-1,1
Fiz1,E,Maneal,-1,1
Fiz1,E,Map2k2,-1,1
Fiz1,E,Map3k10,-1,1
Fiz1,E,Mark2,-1,1
Fiz1,E,Mars,-1,1
Fiz1,E,Maz,-1,1
Fiz1,E,Mbd3,-1,1
Fiz1,E,Mblac1,-1,1
Fiz1,E,Mcat,-1,1
Fiz1,E,Mcrip2,-1,1
Fiz1,E,Mcrs1,-1,1
Fiz1,E,Med11,-1,1
Fiz1,E,Med18,-1,1
Fiz1,E,Med19,-1,1
Fiz1,E,Med24,-1,1
Fiz1,E,Megf8,-1,1
Fiz1,E,Men1,-1,1
Fiz1,E,Mepce,-1,1
Fiz1,E,Metrn,-1,1
Fiz1,E,Mettl2,-1,1
Fiz1,E,Mfsd3,-1,1
Fiz1,E,Mfsd5,-1,1
Fiz1,E,Mgat4b,-1,1
Fiz1,E,Micall1,-1,1
Fiz1,E,Mien1,-1,1
Fiz1,E,Miip,-1,1
Fiz1,E,Mllt1,-1,1
Fiz1,E,Mlst8,-1,1
Fiz1,E,Mob3a,-1,1
Fiz1,E,Mob3c,-1,1
Fiz1,E,Mon1a,-1,1
Fiz1,E,Mpdu1,-1,1
Fiz1,E,Mrpl11,-1,1
Fiz1,E,Mrpl20,-1,1
Fiz1,E,Mrpl27,-1,1
Fiz1,E,Mrpl28,-1,1
Fiz1,E,Mrpl4,-1,1
Fiz1,E,Mrpl51,-1,1
Fiz1,E,Mrpl52,-1,1
Fiz1,E,Mrpl53,-1,1
Fiz1,E,Mrpl57,-1,1
Fiz1,E,Mrpl58,-1,1
Fiz1,E,Mrps17,-1,1
Fiz1,E,Mrps26,-1,1
Fiz1,E,Mrps34,-1,1
Fiz1,E,Mrps7,-1,1
Fiz1,E,Mtg2,-1,1
Fiz1,E,Mtor,-1,1
Fiz1,E,Mul1,-1,1
Fiz1,E,Mus81,-1,1
Fiz1,E,Mvb12a,-1,1
Fiz1,E,Mzf1,-1,1
Fiz1,E,Nabp2,-1,1
Fiz1,E,Nacc1,-1,1
Fiz1,E,Nagpa,-1,1
Fiz1,E,Naif1,-1,1
Fiz1,E,Naxe,-1,1
Fiz1,E,Ncdn,-1,1
Fiz1,E,Ncoa5,-1,1
Fiz1,E,Ndufa3,-1,1
Fiz1,E,Ndufa8,-1,1
Fiz1,E,Ndufb10,-1,1
Fiz1,E,Ndufb2,-1,1
Fiz1,E,Ndufv3,-1,1
Fiz1,E,Nelfb,-1,1
Fiz1,E,Neurl4,-1,1
Fiz1,E,Nf2,-1,1
Fiz1,E,Nfyc,-1,1
Fiz1,E,Nkiras2,-1,1
Fiz1,E,Nle1,-1,1
Fiz1,E,Nmt1,-1,1
Fiz1,E,Nol12,-1,1
Fiz1,E,Nomo1,-1,1
Fiz1,E,Nop10,-1,1
Fiz1,E,Nosip,-1,1
Fiz1,E,Nprl3,-1,1
Fiz1,E,Nr2f6,-1,1
Fiz1,E,Nrl,-1,1
Fiz1,E,Nsun5,-1,1
Fiz1,E,Nubp1,-1,1
Fiz1,E,Nubp2,-1,1
Fiz1,E,Nudt16l1,-1,1
Fiz1,E,Nup62,-1,1
Fiz1,E,Ogfod3,-1,1
Fiz1,E,Opa3,-1,1
Fiz1,E,Oxld1,-1,1
Fiz1,E,P3h4,-1,1
Fiz1,E,Paf1,-1,1
Fiz1,E,Pard6a,-1,1
Fiz1,E,Pcgf1,-1,1
Fiz1,E,Pcnx3,-1,1
Fiz1,E,Pef1,-1,1
Fiz1,E,Pet100,-1,1
Fiz1,E,Pfdn6,-1,1
Fiz1,E,Pgp,-1,1
Fiz1,E,Phf23,-1,1
Fiz1,E,Pias4,-1,1
Fiz1,E,Picalm,-1,1
Fiz1,E,Pigq,-1,1
Fiz1,E,Pin1rt1,-1,1
Fiz1,E,Pin1,-1,1
Fiz1,E,Plekhj1,-1,1
Fiz1,E,Plxna1,-1,1
Fiz1,E,Pmvk,-1,1
Fiz1,E,Pnpla6,-1,1
Fiz1,E,Pold1,-1,1
Fiz1,E,Poldip3,-1,1
Fiz1,E,Pole4,-1,1
Fiz1,E,Polr2e,-1,1
Fiz1,E,Polr2l,-1,1
Fiz1,E,Polr3h,-1,1
Fiz1,E,Polr3k,-1,1
Fiz1,E,Pomgnt1,-1,1
Fiz1,E,Pomgnt2,-1,1
Fiz1,E,Pomt2,-1,1
Fiz1,E,Pop4,-1,1
Fiz1,E,Pop5,-1,1
Fiz1,E,Ppil1,-1,1
Fiz1,E,Ppp1ca,-1,1
Fiz1,E,Ppp1r11,-1,1
Fiz1,E,Ppp1r16a,-1,1
Fiz1,E,Ppp1r37,-1,1
Fiz1,E,Ppp1r3f,-1,1
Fiz1,E,Ppp4c,-1,1
Fiz1,E,Ppp6r1,-1,1
Fiz1,E,Ppp6r2,-1,1
Fiz1,E,Pqbp1,-1,1
Fiz1,E,Pqlc2,-1,1
Fiz1,E,Prcc,-1,1
Fiz1,E,Prdm11,-1,1
Fiz1,E,Preb,-1,1
Fiz1,E,Prpf31,-1,1
Fiz1,E,Prr14,-1,1
Fiz1,E,Prrc2a,-1,1
Fiz1,E,Pskh1,-1,1
Fiz1,E,Psmc5,-1,1
Fiz1,E,Psmd13,-1,1
Fiz1,E,Psmd9,-1,1
Fiz1,E,Psmg3,-1,1
Fiz1,E,Pspn,-1,1
Fiz1,E,Ptcd1,-1,1
Fiz1,E,Ptdss2,-1,1
Fiz1,E,Ptpa,-1,1
Fiz1,E,Ptpn18,-1,1
Fiz1,E,Ptpn23,-1,1
Fiz1,E,Pus1,-1,1
Fiz1,E,Pusl1,-1,1
Fiz1,E,Pycr2,-1,1
Fiz1,E,Pygo2,-1,1
Fiz1,E,R3hcc1,-1,1
Fiz1,E,Rab11b,-1,1
Fiz1,E,Rabep2,-1,1
Fiz1,E,Rabggta,-1,1
Fiz1,E,Rabif,-1,1
Fiz1,E,Rabl6,-1,1
Fiz1,E,Ranbp3,-1,1
Fiz1,E,Rangrf,-1,1
Fiz1,E,Raver1,-1,1
Fiz1,E,Rbm10,-1,1
Fiz1,E,Rbm15b,-1,1
Fiz1,E,Rbm4b,-1,1
Fiz1,E,Rcc1,-1,1
Fiz1,E,Rcc1l,-1,1
Fiz1,E,Repin1,-1,1
Fiz1,E,Rer1,-1,1
Fiz1,E,Rexo4,-1,1
Fiz1,E,Rfx1,-1,1
Fiz1,E,Rfxank,-1,1
Fiz1,E,Rhbdd3,-1,1
Fiz1,E,Ric8a,-1,1
Fiz1,E,Ring1,-1,1
Fiz1,E,Riok3,-1,1
Fiz1,E,Rita1,-1,1
Fiz1,E,Rmnd5b,-1,1
Fiz1,E,Rnaseh2c,-1,1
Fiz1,E,Rnf167,-1,1
Fiz1,E,Rnf220,-1,1
Fiz1,E,Rnf25,-1,1
Fiz1,E,Rnpepl1,-1,1
Fiz1,E,Rpap1,-1,1
Fiz1,E,Rpp21,-1,1
Fiz1,E,Rpp25l,-1,1
Fiz1,E,Rpp38,-1,1
Fiz1,E,Rpp40,-1,1
Fiz1,E,Rps19bp1,-1,1
Fiz1,E,Rps6ka4,-1,1
Fiz1,E,Rpusd1,-1,1
Fiz1,E,Rpusd3,-1,1
Fiz1,E,Ruvbl2,-1,1
Fiz1,E,Rxra,-1,1
Fiz1,E,Sac3d1,-1,1
Fiz1,E,Saysd1,-1,1
Fiz1,E,Scaf1,-1,1
Fiz1,E,Scamp2,-1,1
Fiz1,E,Scamp3,-1,1
Fiz1,E,Scamp4,-1,1
Fiz1,E,Scap,-1,1
Fiz1,E,Scnm1,-1,1
Fiz1,E,Scrib,-1,1
Fiz1,E,Scyl1,-1,1
Fiz1,E,Sdf2,-1,1
Fiz1,E,Sdf4,-1,1
Fiz1,E,Sdhaf2,-1,1
Fiz1,E,Senp3,-1,1
Fiz1,E,Sf3b4,-1,1
Fiz1,E,Sgf29,-1,1
Fiz1,E,Sgta,-1,1
Fiz1,E,Sh2b1,-1,1
Fiz1,E,Sh3bp5l,-1,1
Fiz1,E,Sharpin,-1,1
Fiz1,E,Shkbp1,-1,1
Fiz1,E,Sipa1l3,-1,1
Fiz1,E,Sirt2,-1,1
Fiz1,E,Sirt7,-1,1
Fiz1,E,Slc12a9,-1,1
Fiz1,E,Slc25a11,-1,1
Fiz1,E,Slc25a39,-1,1
Fiz1,E,Slc27a4,-1,1
Fiz1,E,Slc27a5,-1,1
Fiz1,E,Slc35a4,-1,1
Fiz1,E,Slc35c1,-1,1
Fiz1,E,Slc38a10,-1,1
Fiz1,E,Slc38a7,-1,1
Fiz1,E,Slc39a3,-1,1
Fiz1,E,Slc4a2,-1,1
Fiz1,E,Slc52a2,-1,1
Fiz1,E,Slc5a6,-1,1
Fiz1,E,Smarcb1,-1,1
Fiz1,E,Smarcd1,-1,1
Fiz1,E,Smg5,-1,1
Fiz1,E,Smpd2,-1,1
Fiz1,E,Smug1,-1,1
Fiz1,E,Smyd5,-1,1
Fiz1,E,Snap47,-1,1
Fiz1,E,Snapc2,-1,1
Fiz1,E,Snf8,-1,1
Fiz1,E,Snrnp35,-1,1
Fiz1,E,Snrpc,-1,1
Fiz1,E,Snx11,-1,1
Fiz1,E,Snx17,-1,1
Fiz1,E,Sox12,-1,1
Fiz1,E,Spaca6,-1,1
Fiz1,E,Spag7,-1,1
Fiz1,E,Spata2,-1,1
Fiz1,E,Spata33,-1,1
Fiz1,E,Specc1l,-1,1
Fiz1,E,Sphk2,-1,1
Fiz1,E,Spout1,-1,1
Fiz1,E,Spr,-1,1
Fiz1,E,Sprn,-1,1
Fiz1,E,Spryd3,-1,1
Fiz1,E,Spsb2,-1,1
Fiz1,E,Srcap,-1,1
Fiz1,E,Srrt,-1,1
Fiz1,E,Ssna1,-1,1
Fiz1,E,Ssu72,-1,1
Fiz1,E,Stip1,-1,1
Fiz1,E,Stk11ip,-1,1
Fiz1,E,Stk16,-1,1
Fiz1,E,Stk25,-1,1
Fiz1,E,Stoml1,-1,1
Fiz1,E,Stub1,-1,1
Fiz1,E,Supt5,-1,1
Fiz1,E,Surf2,-1,1
Fiz1,E,Surf6,-1,1
Fiz1,E,Szrd1,-1,1
Fiz1,E,Taco1,-1,1
Fiz1,E,Tada3,-1,1
Fiz1,E,Taf6,-1,1
Fiz1,E,Taf6l,-1,1
Fiz1,E,Taok2,-1,1
Fiz1,E,Tarbp2,-1,1
Fiz1,E,Tbc1d10b,-1,1
Fiz1,E,Tbc1d13,-1,1
Fiz1,E,Tbc1d17,-1,1
Fiz1,E,Tbcb,-1,1
Fiz1,E,Tbcc,-1,1
Fiz1,E,Tbl3,-1,1
Fiz1,E,Tcof1,-1,1
Fiz1,E,Tcta,-1,1
Fiz1,E,Tepsin,-1,1
Fiz1,E,Tesk1,-1,1
Fiz1,E,Tex261,-1,1
Fiz1,E,Tex264,-1,1
Fiz1,E,Tfpt,-1,1
Fiz1,E,Thap11,-1,1
Fiz1,E,Them6,-1,1
Fiz1,E,Thoc6,-1,1
Fiz1,E,Thop1,-1,1
Fiz1,E,Thtpa,-1,1
Fiz1,E,Tigd5,-1,1
Fiz1,E,Timeless,-1,1
Fiz1,E,Timm13,-1,1
Fiz1,E,Timm22,-1,1
Fiz1,E,Timm50,-1,1
Fiz1,E,Tjap1,-1,1
Fiz1,E,Tmed1,-1,1
Fiz1,E,Tmem101,-1,1
Fiz1,E,Tmem104,-1,1
Fiz1,E,Tmem129,-1,1
Fiz1,E,Tmem147,-1,1
Fiz1,E,Tmem150a,-1,1
Fiz1,E,Tmem161a,-1,1
Fiz1,E,Tmem186,-1,1
Fiz1,E,Tmem199,-1,1
Fiz1,E,Tmem201,-1,1
Fiz1,E,Tmem203,-1,1
Fiz1,E,Tmem208,-1,1
Fiz1,E,Tmem216,-1,1
Fiz1,E,Tmem222,-1,1
Fiz1,E,Tmem39b,-1,1
Fiz1,E,Tmem79,-1,1
Fiz1,E,Tmub1,-1,1
Fiz1,E,Tmub2,-1,1
Fiz1,E,Tmx2,-1,1
Fiz1,E,Tnk1,-1,1
Fiz1,E,Toe1,-1,1
Fiz1,E,Tollip,-1,1
Fiz1,E,Tonsl,-1,1
Fiz1,E,Tor2a,-1,1
Fiz1,E,Tpgs1,-1,1
Fiz1,E,Tpra1,-1,1
Fiz1,E,Tprn,-1,1
Fiz1,E,Tradd,-1,1
Fiz1,E,Trappc3,-1,1
Fiz1,E,Trim28,-1,1
Fiz1,E,Trim41,-1,1
Fiz1,E,Trim65,-1,1
Fiz1,E,Trmt1,-1,1
Fiz1,E,Trmt61a,-1,1
Fiz1,E,Trub2,-1,1
Fiz1,E,Tsfm,-1,1
Fiz1,E,Tspan17,-1,1
Fiz1,E,Tsr3,-1,1
Fiz1,E,Tssc4,-1,1
Fiz1,E,Ttll12,-1,1
Fiz1,E,Tusc2,-1,1
Fiz1,E,Txlna,-1,1
Fiz1,E,Txn2,-1,1
Fiz1,E,Txnl4a,-1,1
Fiz1,E,U2af2,-1,1
Fiz1,E,Ube2j2,-1,1
Fiz1,E,Ube2m,-1,1
Fiz1,E,Ube2q1,-1,1
Fiz1,E,Ubl7,-1,1
Fiz1,E,Ubqln4,-1,1
Fiz1,E,Ubtf,-1,1
Fiz1,E,Uck1,-1,1
Fiz1,E,Ucp3,-1,1
Fiz1,E,Ufsp1,-1,1
Fiz1,E,Upf1,-1,1
Fiz1,E,Uqcc2,-1,1
Fiz1,E,Uqcr11,-1,1
Fiz1,E,Urgcp,-1,1
Fiz1,E,Use1,-1,1
Fiz1,E,Usf2,-1,1
Fiz1,E,Usp19,-1,1
Fiz1,E,Usp21,-1,1
Fiz1,E,Usp5,-1,1
Fiz1,E,Vac14,-1,1
Fiz1,E,Vps72,-1,1
Fiz1,E,Wdr13,-1,1
Fiz1,E,Wdr18,-1,1
Fiz1,E,Wdr24,-1,1
Fiz1,E,Wdr34,-1,1
Fiz1,E,Wdr5,-1,1
Fiz1,E,Wdr83,-1,1
Fiz1,E,Wdr83os,-1,1
Fiz1,E,Wiz,-1,1
Fiz1,E,Wrap53,-1,1
Fiz1,E,Xkr8,-1,1
Fiz1,E,Ydjc,-1,1
Fiz1,E,Ykt6,-1,1
Fiz1,E,Ypel2,-1,1
Fiz1,E,Zbed4,-1,1
Fiz1,E,Zbtb17,-1,1
Fiz1,E,Zbtb22,-1,1
Fiz1,E,Zbtb3,-1,1
Fiz1,E,Zbtb40,-1,1
Fiz1,E,Zbtb45,-1,1
Fiz1,E,Zbtb7a,-1,1
Fiz1,E,Zc3h10,-1,1
Fiz1,E,Zc3h18,-1,1
Fiz1,E,Zc3hc1,-1,1
Fiz1,E,Zdhhc16,-1,1
Fiz1,E,Zdhhc8,-1,1
Fiz1,E,Zfat,-1,1
Fiz1,E,Zfp41,-1,1
Fiz1,E,Zglp1,-1,1
Fiz1,E,Zmat5,-1,1
Fiz1,E,Zmym2,-1,1
Fiz1,E,Zfp202,-1,1
Fiz1,E,Zfp213,-1,1
Fiz1,E,Zfp219,-1,1
Fiz1,E,Zfp282,-1,1
Fiz1,E,Zfp316,-1,1
Fiz1,E,Zfp319,-1,1
Fiz1,E,Zfp637,-1,1
Fiz1,E,Zfp341,-1,1
Fiz1,E,Zfp408,-1,1
Fiz1,E,Zfp414,-1,1
Fiz1,E,Zfp444,-1,1
Fiz1,E,Zfp553,-1,1
Fiz1,E,Zfp512b,-1,1
Fiz1,E,Zfp524,-1,1
